wave,state,band,band_lbl,pass3,n_raw,n_eff,mandate_exposure
2018,MD,2,25-34,0.23085783203908516,89,81.83120785456367,0.0
2018,MD,3,35-44,0.1684479459475311,86,79.5431827145589,0.0
2018,MD,4,45-54,0.25974788643483226,97,93.52324742776723,0.0
2018,MD,5,55-64,0.22977048333641523,83,80.0848714223108,0.0
2018,MD,6,65+,0.40112047317166144,89,86.03519172245497,0.0
2018,ME,1,18-24,0.24721759163836501,33,31.62632627969068,0.2857142857142857
2018,ME,2,25-34,0.10131203609604388,67,62.46726327448444,0.0
2018,ME,3,35-44,0.15119991383250103,78,74.07225846615208,0.0
2018,ME,4,45-54,0.20902838511308006,90,88.05234093784838,0.0
2018,ME,5,55-64,0.2627170752063685,112,109.46142882067441,0.0
2018,ME,6,65+,0.3887878610911503,125,123.37357960658065,0.0
2018,MI,1,18-24,0.20332820765863607,61,57.11233614187093,1.0
2018,MI,2,25-34,0.12859574754368405,79,73.92458214521665,1.0
2018,MI,3,35-44,0.190198450598252,79,75.21178141673415,0.4
2018,MI,4,45-54,0.2811307254861299,94,90.18838390025559,0.0
2018,MI,5,55-64,0.22746452761489958,93,90.88985251195882,0.0
2018,MI,6,65+,0.3088828902563085,100,97.13462789440514,0.0
2018,MN,1,18-24,0.24068550131902144,50,46.07973335051998,0.5714285714285714
2018,MN,2,25-34,0.1183226296412907,92,85.49256027371207,0.0
2018,MN,3,35-44,0.2279311116087388,87,81.3060631470104,0.0
2018,MN,4,45-54,0.3541386327563005,87,82.5380561047891,0.0
2018,MN,5,55-64,0.30977265460113784,87,85.80783245149826,0.0
2018,MN,6,65+,0.40876866062313416,98,96.41420116678243,0.0
2018,MO,1,18-24,0.11450862989078721,57,53.873316835272895,1.0
2018,MO,2,25-34,0.12065004041128152,76,71.88944579250958,0.2
2018,MO,3,35-44,0.17037380830402152,87,82.22477949304654,0.0
2018,MO,4,45-54,0.19520958451627932,93,88.67559986501485,0.0
2018,MO,5,55-64,0.17527895051812323,86,83.48880260445115,0.0
2018,MO,6,65+,0.2756021961266073,102,100.45349295005165,0.0
2018,MS,1,18-24,0.041580586353422294,48,45.404139633481044,0.0
2018,MS,2,25-34,0.08805915983709298,95,90.28323994573252,0.0
2018,MS,3,35-44,0.12951628951342717,83,78.11723742878547,0.0
2018,MS,4,45-54,0.24232643744215396,94,91.64496388981287,0.0
2018,MS,5,55-64,0.2568131883757698,84,81.7108192969539,0.0
2018,MS,6,65+,0.31669330046316113,96,94.84298538482456,0.0
2018,MT,1,18-24,0.12040041833110438,37,33.39645856072881,0.0
2018,MT,2,25-34,0.10760915908909614,83,74.98582409850633,0.0
2018,MT,3,35-44,0.15748555503280115,85,81.7700826660478,0.0
2018,MT,4,45-54,0.2429209737767036,82,79.62998964132821,0.0
2018,MT,5,55-64,0.2570495435126065,101,98.45426675806122,0.0
2018,MT,6,65+,0.40974431408317386,113,110.4275634357946,0.0
2018,NC,1,18-24,0.10176147808388462,64,58.559957756283005,1.0
2018,NC,2,25-34,0.1231843762253625,80,73.07554615946606,0.7
2018,NC,3,35-44,0.19081269803287798,86,78.98780849734318,0.0
2018,NC,4,45-54,0.2544823969531163,90,86.62376909700114,0.0
2018,NC,5,55-64,0.3162509525379785,85,82.70108889656588,0.0
2018,NC,6,65+,0.2817068303359366,95,93.75643336179405,0.0
2018,ND,1,18-24,0.17217809258507605,60,57.39747940461007,1.0
2018,ND,2,25-34,0.16890047746717476,104,98.25816894530587,0.1
2018,ND,3,35-44,0.2132762147278309,77,73.31106897892445,0.0
2018,ND,4,45-54,0.2502066387253415,69,64.77630643519893,0.0
2018,ND,5,55-64,0.2903984958390973,88,86.92129493766933,0.0
2018,ND,6,65+,0.3238807741354586,102,98.97442100276884,0.0
2018,NE,1,18-24,0.057444023625509766,50,43.5656099149969,0.7142857142857143
2018,NE,2,25-34,0.15181095155373076,88,83.54459888777369,0.0
2018,NE,3,35-44,0.2725684779854455,84,78.18661285995017,0.0
2018,NE,4,45-54,0.20568152753345822,80,75.65187148457679,0.0
2018,NE,5,55-64,0.3610137679889128,95,92.72784718988012,0.0
2018,NE,6,65+,0.36241853595328816,105,103.72137221361811,0.0
2018,NH,1,18-24,0.2159714386874717,55,52.35965512018121,1.0
2018,NH,2,25-34,0.10948514274457134,65,61.199964171029144,1.0
2018,NH,3,35-44,0.16476106600606122,64,58.85041878434467,0.9
2018,NH,4,45-54,0.24179957506958163,81,79.67996076449053,0.0
2018,NH,5,55-64,0.4074493891390193,109,105.18006998842874,0.0
2018,NH,6,65+,0.39115688941502186,127,124.98518924560177,0.0
2018,NJ,1,18-24,0.18316471430091968,56,48.905128800570786,0.7142857142857143
2018,NJ,2,25-34,0.16886655339309858,82,71.98589409140772,0.0
2018,NJ,3,35-44,0.28849005357130375,85,74.4452609613212,0.0
2018,NJ,4,45-54,0.34756260147268764,96,87.38526748301587,0.0
2018,NJ,5,55-64,0.29506429950972674,87,82.78071878412909,0.0
2018,NJ,6,65+,0.4148686348269171,97,95.82237470607576,0.0
2018,NM,1,18-24,0.23272654536134849,47,41.96686622908591,0.0
2018,NM,2,25-34,0.15331415258651518,63,54.39599683184691,0.0
2018,NM,3,35-44,0.12421310965144322,73,64.88767747419308,0.0
2018,NM,4,45-54,0.16043720546297943,78,68.64546132911389,0.0
2018,NM,5,55-64,0.3888770589063727,107,97.83466453081083,0.0
2018,NM,6,65+,0.38698114434094205,132,120.10568117635505,0.0
2018,NV,1,18-24,0.19659162773301547,58,52.43718663931851,0.0
2018,NV,2,25-34,0.10810286672373107,84,73.81828380384657,0.0
2018,NV,3,35-44,0.21077272194714683,86,77.36504921703218,0.0
2018,NV,4,45-54,0.31862286082693114,82,74.29203690967984,0.0
2018,NV,5,55-64,0.31328828071656983,93,87.09177590180431,0.0
2018,NV,6,65+,0.37468083512457034,98,92.6117037936805,0.0
2018,NY,1,18-24,0.10482174923492413,61,53.96249158374547,1.0
2018,NY,2,25-34,0.22311592687289855,92,82.2938794321894,1.0
2018,NY,3,35-44,0.17159430298200076,81,71.51658957076765,0.6
2018,NY,4,45-54,0.2633006989227416,90,82.63974361505517,0.0
2018,NY,5,55-64,0.3225979554716725,82,74.60143366687467,0.0
2018,NY,6,65+,0.36772557501721936,94,90.59004166117377,0.0
2018,OH,1,18-24,0.1898149700024964,61,58.98047630893055,0.7142857142857143
2018,OH,2,25-34,0.04463605808977181,81,74.7349211488464,0.0
2018,OH,3,35-44,0.1296033113250622,79,76.26441147263624,0.0
2018,OH,4,45-54,0.3101064354060643,90,85.2728558438138,0.0
2018,OH,5,55-64,0.27036435286084454,89,87.85335835778513,0.0
2018,OH,6,65+,0.24361572529644085,100,97.87793948286398,0.0
2018,OK,1,18-24,0.2560163595131009,61,54.06310077196235,0.7142857142857143
2018,OK,2,25-34,0.12588636058750224,91,79.5757784991707,0.0
2018,OK,3,35-44,0.12800824622776963,85,79.5795549602753,0.0
2018,OK,4,45-54,0.22001948844813654,80,76.10841348472894,0.0
2018,OK,5,55-64,0.266714290230681,85,82.23154044673224,0.0
2018,OK,6,65+,0.29185428912263245,98,96.11757658494176,0.0
2018,OR,1,18-24,0.09228849453573824,124,111.66022993408298,0.8571428571428571
2018,OR,2,25-34,0.1837638222757848,227,205.32176934403319,0.0
2018,OR,3,35-44,0.14081844845884933,212,195.2805453133294,0.0
2018,OR,4,45-54,0.21502292985107385,207,197.67891789833686,0.0
2018,OR,5,55-64,0.2501811399765985,226,219.02137722142484,0.0
2018,OR,6,65+,0.357007904140131,254,247.0227847522616,0.0
2018,PA,1,18-24,0.20227528215613608,49,45.02314363439725,0.0
2018,PA,2,25-34,0.1396014144778674,84,78.22525182938612,0.0
2018,PA,3,35-44,0.2154065050139859,82,75.96578481095342,0.0
2018,PA,4,45-54,0.2690489886840667,91,85.3736585599735,0.0
2018,PA,5,55-64,0.28703063184019567,94,90.83099584677062,0.0
2018,PA,6,65+,0.37066097112031293,108,106.24630007885416,0.0
2018,RI,1,18-24,0.08846187841820309,26,21.52243711702728,0.0
2018,RI,2,25-34,0.19302933287527285,80,70.10242331681172,0.0
2018,RI,3,35-44,0.15992769592796455,78,73.85473371841724,0.0
2018,RI,4,45-54,0.19791020073555174,93,88.64837199544863,0.0
2018,RI,5,55-64,0.3849087888858166,94,89.71169536411311,0.0
2018,RI,6,65+,0.3645964216404734,130,127.83883698432192,0.0
2018,SC,1,18-24,0.08884793430238042,51,46.056298675714196,1.0
2018,SC,2,25-34,0.08750613002663704,82,75.11259232107612,0.3
2018,SC,3,35-44,0.25219455573908056,89,84.84653390625223,0.0
2018,SC,4,45-54,0.19658256911193833,87,82.71049111133978,0.0
2018,SC,5,55-64,0.236634066754637,91,90.02975463222556,0.0
2018,SC,6,65+,0.3288111175697174,103,101.32802977961433,0.0
2018,SD,1,18-24,0.23271530382278227,44,42.501447304424616,0.0
2018,SD,2,25-34,0.14889804476842916,88,83.29862141724257,0.0
2018,SD,3,35-44,0.15002667964779495,89,85.5866416149928,0.0
2018,SD,4,45-54,0.20914235364631328,72,70.47097514990578,0.0
2018,SD,5,55-64,0.3138154054760091,98,96.53179177454084,0.0
2018,SD,6,65+,0.36500430380497256,110,107.76155383805936,0.0
2018,TN,1,18-24,0.17323745609744576,62,57.95615171335365,1.0
2018,TN,2,25-34,0.1607584783537296,81,74.62870863425906,0.1
2018,TN,3,35-44,0.1084249951799462,88,83.94514980748701,0.0
2018,TN,4,45-54,0.25925875354020383,87,84.60418864546364,0.0
2018,TN,5,55-64,0.2504699728469189,87,85.88693577267802,0.0
2018,TN,6,65+,0.30448233223051263,99,96.9345982906422,0.0
2018,TX,1,18-24,0.1666371279415861,64,56.72616405647934,1.0
2018,TX,2,25-34,0.10915458597049595,99,88.69381833833629,0.5
2018,TX,3,35-44,0.16558990301715948,92,82.65490719808388,0.0
2018,TX,4,45-54,0.19263644562384125,87,78.55014087300546,0.0
2018,TX,5,55-64,0.39099802916889587,76,67.99051166295516,0.0
2018,TX,6,65+,0.3189751221695485,82,75.23560550191108,0.0
2018,UT,1,18-24,0.18328897886479953,67,58.501248409482535,1.0
2018,UT,2,25-34,0.25841356732088056,101,87.01630695944299,0.4
2018,UT,3,35-44,0.14128882121144698,88,81.47447351632324,0.0
2018,UT,4,45-54,0.24417499546323668,79,71.74444024608472,0.0
2018,UT,5,55-64,0.3361196570627364,80,77.32925188472082,0.0
2018,UT,6,65+,0.3958076393192632,87,85.87169233890192,0.0
2018,VA,1,18-24,0.07358307394256897,59,50.688792920484055,0.5714285714285714
2018,VA,2,25-34,0.1222878414384995,91,84.05809144684555,0.0
2018,VA,3,35-44,0.11377868472696341,86,80.8818254631303,0.0
2018,VA,4,45-54,0.16588383355683012,98,94.2242520215547,0.0
2018,VA,5,55-64,0.25127775578207634,84,79.18509348238636,0.0
2018,VA,6,65+,0.35271576130212084,92,89.41470961303257,0.0
2018,VT,1,18-24,0.11296015123719191,40,38.721703767164,0.0
2018,VT,2,25-34,0.050524046302182476,72,66.53404008279271,0.0
2018,VT,3,35-44,0.1298600179202009,77,73.79135140756412,0.0
2018,VT,4,45-54,0.1391312655682985,82,79.15165083608312,0.0
2018,VT,5,55-64,0.30259620465449244,111,109.502169389076,0.0
2018,VT,6,65+,0.33087440804198404,118,116.54683887904793,0.0
2018,WA,1,18-24,0.0794222088411011,122,106.25198829578886,0.0
2018,WA,2,25-34,0.14542357195633612,243,217.42958365866764,0.0
2018,WA,3,35-44,0.1923987551947142,226,207.8532212381601,0.0
2018,WA,4,45-54,0.2872441841259474,219,206.74841109205994,0.0
2018,WA,5,55-64,0.2601623955488269,212,201.97306684880002,0.0
2018,WA,6,65+,0.31062916349385755,228,218.53106387308998,0.0
2018,WI,1,18-24,0.2242472670168883,58,53.19041380914345,0.0
2018,WI,2,25-34,0.1351001374715802,87,79.82816595877152,0.0
2018,WI,3,35-44,0.18766714638473866,81,75.23819697758147,0.0
2018,WI,4,45-54,0.20810091506210016,93,89.15660521489579,0.0
2018,WI,5,55-64,0.33318939706282874,89,86.0130599553248,0.0
2018,WI,6,65+,0.34629406943492763,98,97.03106713979106,0.0
2018,WV,1,18-24,0.11442706528752003,41,39.65599947389943,0.0
2018,WV,2,25-34,0.08094381170955336,81,76.94274676850347,0.0
2018,WV,3,35-44,0.1150535302963125,73,70.75503172666896,0.0
2018,WV,4,45-54,0.21674757091818148,90,88.52235538996425,0.0
2018,WV,5,55-64,0.20815309373770377,96,94.85272279979881,0.0
2018,WV,6,65+,0.29282923133120004,119,117.23367591293965,0.0
2018,WY,1,18-24,0.1222685638513072,39,34.72776572902652,1.0
2018,WY,2,25-34,0.11260883386121245,97,88.66552942273427,1.0
2018,WY,3,35-44,0.21061241049236573,93,86.58500031496949,0.0
2018,WY,4,45-54,0.22379618936819418,73,68.62528737207253,0.0
2018,WY,5,55-64,0.2540970087149939,98,93.5085093027462,0.0
2018,WY,6,65+,0.39530394101632016,101,98.12854706858027,0.0
2021,AK,1,18-24,0.15565152196241747,49,44.69748179137483,0.0
2021,AK,2,25-34,0.18224866425816474,100,90.47153213750123,0.0
2021,AK,3,35-44,0.1418696056859511,99,89.69263112070712,0.0
2021,AK,4,45-54,0.2094624257808126,85,80.95861520419113,0.0
2021,AK,5,55-64,0.26562738095461513,91,85.64109852249928,0.0
2021,AK,6,65+,0.44933779436624244,76,73.44745358590089,0.0
2021,AL,1,18-24,0.04496507179642453,63,58.99022801946288,0.7142857142857143
2021,AL,2,25-34,0.15285385967852602,84,81.47458696034141,0.0
2021,AL,3,35-44,0.10067452506925613,82,77.5395964776634,0.0
2021,AL,4,45-54,0.2228303091395464,88,86.55193841618356,0.0
2021,AL,5,55-64,0.3077650348835992,84,80.84676059867083,0.0
2021,AL,6,65+,0.3167123589603713,99,98.0426436634713,0.0
2021,AR,1,18-24,0.047743417455512534,52,45.34292128185924,1.0
2021,AR,2,25-34,0.08394883048586521,90,83.52952547677944,1.0
2021,AR,3,35-44,0.21808779208019535,84,79.0266329447067,0.0
2021,AR,4,45-54,0.15521510866540916,86,84.24039518009928,0.0
2021,AR,5,55-64,0.21001334744217792,85,84.00281898589182,0.0
2021,AR,6,65+,0.2265787914722787,103,101.77154883106964,0.0
2021,AZ,1,18-24,0.1601732823983305,64,52.83954525376475,1.0
2021,AZ,2,25-34,0.18533036439992595,90,73.81249023786884,1.0
2021,AZ,3,35-44,0.15473732909570678,82,68.0312265112004,0.0
2021,AZ,4,45-54,0.24405053129898335,77,64.76741136794276,0.0
2021,AZ,5,55-64,0.4500949202877586,78,69.11006225269544,0.0
2021,AZ,6,65+,0.32899562643977515,109,102.15498536919551,0.0
2021,CA,1,18-24,0.12495413527259633,164,138.6266431059984,0.0
2021,CA,2,25-34,0.14248480876641487,244,202.2062236181713,0.0
2021,CA,3,35-44,0.17099248229388528,211,178.5793708095917,0.0
2021,CA,4,45-54,0.21473582363163998,154,134.89582443951966,0.0
2021,CA,5,55-64,0.2774259109447634,212,183.5708915625416,0.0
2021,CA,6,65+,0.34763870363279836,267,238.80136078354778,0.0
2021,CO,1,18-24,0.10836248326787015,58,48.06128893294164,1.0
2021,CO,2,25-34,0.1298901086700213,97,79.09076361512628,0.6
2021,CO,3,35-44,0.14601631411523106,90,79.07174051395916,0.0
2021,CO,4,45-54,0.20853863099583994,90,76.27589427968041,0.0
2021,CO,5,55-64,0.19593964093283017,82,75.72073322165267,0.0
2021,CO,6,65+,0.3860948291800389,86,82.36253789455574,0.0
2021,CT,1,18-24,0.1859328806427365,54,46.08285721538301,0.0
2021,CT,2,25-34,0.10173254297626967,80,66.94299550102015,0.0
2021,CT,3,35-44,0.20127609980826608,84,71.79934393864906,0.0
2021,CT,4,45-54,0.2445373180800465,93,81.84127273078329,0.0
2021,CT,5,55-64,0.3988727706951048,90,81.32877952484641,0.0
2021,CT,6,65+,0.41356726828764795,99,95.64292214290748,0.0
2021,DC,1,18-24,0.14388285630509481,73,69.91293413432919,0.0
2021,DC,2,25-34,0.21770872781991144,124,109.64142110192194,0.0
2021,DC,3,35-44,0.20129493286491565,82,74.79876469154276,0.0
2021,DC,4,45-54,0.2735747738766514,81,77.83810813970871,0.0
2021,DC,5,55-64,0.2968293620487225,70,64.39921350530848,0.0
2021,DC,6,65+,0.44711379751548913,81,78.62017748372021,0.0
2021,DE,1,18-24,0.15967144040806072,41,37.13644874275195,0.0
2021,DE,2,25-34,0.07509161424207292,72,61.93000805115303,0.0
2021,DE,3,35-44,0.1578471731057126,76,70.25722522717129,0.0
2021,DE,4,45-54,0.22921481488110146,98,86.76231735256363,0.0
2021,DE,5,55-64,0.2747348858603928,105,99.85637250986862,0.0
2021,DE,6,65+,0.28169555126179674,127,118.22022586749839,0.0
2021,FL,1,18-24,0.09433991082967876,56,50.37813293473218,0.5714285714285714
2021,FL,2,25-34,0.05529734779518216,80,67.59028737782596,0.0
2021,FL,3,35-44,0.17082965194485214,77,66.76537487813982,0.0
2021,FL,4,45-54,0.18533645695199802,86,73.86330164539702,0.0
2021,FL,5,55-64,0.28769891269305137,82,70.7448870806401,0.0
2021,FL,6,65+,0.3307209855652424,120,106.01154153870739,0.0
2021,GA,1,18-24,0.12835919820233105,67,60.56842204609719,1.0
2021,GA,2,25-34,0.18519412935084076,91,85.19955906940207,0.8
2021,GA,3,35-44,0.16815568933023986,91,80.85220933366541,0.0
2021,GA,4,45-54,0.25136789615883987,91,82.1435341401985,0.0
2021,GA,5,55-64,0.2771261300379548,78,72.5766470779302,0.0
2021,GA,6,65+,0.24969602172479133,82,78.65207956551697,0.0
2021,HI,1,18-24,0.0747463437059307,40,36.94979402112074,0.0
2021,HI,2,25-34,0.10961452773147073,77,65.56610755107198,0.0
2021,HI,3,35-44,0.1541347481702205,89,77.93583128285054,0.0
2021,HI,4,45-54,0.22238566908752827,94,85.45088714200614,0.0
2021,HI,5,55-64,0.3565775914971465,101,93.60043888478329,0.0
2021,HI,6,65+,0.4333660415904965,133,125.07133413984582,0.0
2021,IA,1,18-24,0.16336105814512555,60,54.1700204828149,1.0
2021,IA,2,25-34,0.08215157843156429,84,78.68244330748568,0.4
2021,IA,3,35-44,0.16514926928251158,77,72.8728883064529,0.0
2021,IA,4,45-54,0.32000601680836527,87,83.36712927910467,0.0
2021,IA,5,55-64,0.30622618225984677,86,85.21308654911999,0.0
2021,IA,6,65+,0.29672890882144104,106,103.00139341305571,0.0
2021,ID,1,18-24,0.2033531902089397,57,49.49436738397224,1.0
2021,ID,2,25-34,0.0917656625107542,87,73.88936009106902,0.8
2021,ID,3,35-44,0.18576513626220245,91,78.23678190172954,0.0
2021,ID,4,45-54,0.15793247978267838,86,82.10797415312953,0.0
2021,ID,5,55-64,0.2975410309718687,90,79.7290119988776,0.0
2021,ID,6,65+,0.2821012887101391,103,97.1348386655041,0.0
2021,IL,1,18-24,0.158525726734357,63,51.881863617611316,1.0
2021,IL,2,25-34,0.15069433096909682,90,79.94299010091699,1.0
2021,IL,3,35-44,0.12498311815148729,85,73.86403107630203,1.0
2021,IL,4,45-54,0.21242047257410973,88,74.68893094872718,1.0
2021,IL,5,55-64,0.308892506399714,82,77.44449094974566,1.0
2021,IL,6,65+,0.40996791537874133,92,88.50614647010276,0.45454545454545453
2021,IN,1,18-24,0.15005749653766615,67,60.226882034588165,1.0
2021,IN,2,25-34,0.15207243230361858,84,79.69374193415499,0.2
2021,IN,3,35-44,0.1177704642997101,82,77.4296048411107,0.0
2021,IN,4,45-54,0.25040935126544533,89,83.3308071162135,0.0
2021,IN,5,55-64,0.2506667576531496,84,81.35480445693743,0.0
2021,IN,6,65+,0.4117970657962368,94,90.56640003013652,0.0
2021,KS,1,18-24,0.1367525332209146,59,51.87614393148677,1.0
2021,KS,2,25-34,0.12342783869206261,96,82.46891383944589,0.3
2021,KS,3,35-44,0.16332353759434098,86,76.74165869973477,0.0
2021,KS,4,45-54,0.18888250434034906,84,72.85106696850315,0.0
2021,KS,5,55-64,0.26914215713462797,75,65.67672804665192,0.0
2021,KS,6,65+,0.30238531001113594,100,96.48987828805868,0.0
2021,KY,1,18-24,0.19681441055723176,63,60.82610848240052,0.0
2021,KY,2,25-34,0.07533984207273894,84,82.27555453266292,0.0
2021,KY,3,35-44,0.09711718437201378,82,76.95989169391203,0.0
2021,KY,4,45-54,0.2610968980951206,91,90.05060356529445,0.0
2021,KY,5,55-64,0.2430831692042828,86,85.13784593329703,0.0
2021,KY,6,65+,0.23230202436136482,96,95.06229943567632,0.0
2021,LA,1,18-24,0.0959704897981833,65,60.045349332032465,1.0
2021,LA,2,25-34,0.13514090601903603,96,90.70503388975918,1.0
2021,LA,3,35-44,0.09420688457639079,82,77.50582212740473,0.0
2021,LA,4,45-54,0.17071982651484235,88,86.23179923369588,0.0
2021,LA,5,55-64,0.24646468378761838,86,79.94210957135823,0.0
2021,LA,6,65+,0.31801163865080884,83,81.62734664472795,0.0
2021,MA,1,18-24,0.1655347201488545,63,54.67995597163367,0.0
2021,MA,2,25-34,0.10005728491504015,86,74.97275383045489,0.0
2021,MA,3,35-44,0.2330397980248512,78,72.80266539301311,0.0
2021,MA,4,45-54,0.3012319192678958,93,79.70489014215619,0.0
2021,MA,5,55-64,0.3003533774124734,83,82.06858545102952,0.0
2021,MA,6,65+,0.3455181245631518,97,95.61793408179109,0.0
2021,MD,1,18-24,0.06322988747899522,57,53.3722630912305,0.0
2021,MD,2,25-34,0.13712331377005543,89,80.74038551731344,0.0
2021,MD,3,35-44,0.14192095186988818,83,74.2390412257416,0.0
2021,MD,4,45-54,0.23089067125761484,96,87.29918876230565,0.0
2021,MD,5,55-64,0.2910980473404228,83,79.17887339641312,0.0
2021,MD,6,65+,0.33474835215994825,92,87.69650220288513,0.0
2021,ME,1,18-24,0.05487506739535292,35,34.634890918294815,0.7142857142857143
2021,ME,2,25-34,0.09185594123682905,64,58.149580017164354,0.0
2021,ME,3,35-44,0.1508903901225877,76,74.9293547203922,0.0
2021,ME,4,45-54,0.2254300325547617,101,99.68393233612167,0.0
2021,ME,5,55-64,0.32244855086907503,99,95.89342869033344,0.0
2021,ME,6,65+,0.26849397955935345,125,123.54782312138457,0.0
2021,MI,1,18-24,0.18177727585484013,65,58.20831717985525,1.0
2021,MI,2,25-34,0.1299790624287957,79,74.32212711243429,1.0
2021,MI,3,35-44,0.1894976743396703,77,70.8381939468371,0.7
2021,MI,4,45-54,0.17623985025040545,89,85.54594093636119,0.0
2021,MI,5,55-64,0.24870045003545896,89,88.2775943888484,0.0
2021,MI,6,65+,0.24667517390368393,101,96.51293487740894,0.0
2021,MN,1,18-24,0.10759370862026696,60,53.0861067307165,1.0
2021,MN,2,25-34,0.1352969332074677,89,80.95180594102104,0.0
2021,MN,3,35-44,0.1683081101128997,82,76.83698967293263,0.0
2021,MN,4,45-54,0.2205838741955066,90,87.81248343877714,0.0
2021,MN,5,55-64,0.40961290271670997,85,84.1629758942565,0.0
2021,MN,6,65+,0.4494592933766475,94,92.78898989874946,0.0
2021,MO,1,18-24,0.1670308012733561,63,59.16067170049147,1.0
2021,MO,2,25-34,0.13823002863372846,86,80.56640325106594,0.5
2021,MO,3,35-44,0.26347521251928874,78,74.39861805893564,0.0
2021,MO,4,45-54,0.1381827182557243,88,83.88525698870487,0.0
2021,MO,5,55-64,0.2712480569627743,86,85.16498767082552,0.0
2021,MO,6,65+,0.3656237377262148,100,98.44407327387717,0.0
2021,MS,1,18-24,0.1699197509967028,72,67.55700559294047,0.0
2021,MS,2,25-34,0.1358132352800219,92,89.65986869788675,0.0
2021,MS,3,35-44,0.11041181522985907,81,76.41920204377422,0.0
2021,MS,4,45-54,0.1454718417871207,78,74.77341193457602,0.0
2021,MS,5,55-64,0.2341839983782613,82,75.18297038959184,0.0
2021,MS,6,65+,0.27599384075367916,96,94.82961398173659,0.0
2021,MT,1,18-24,0.1664778643284039,37,36.424029933523215,0.0
2021,MT,2,25-34,0.16580043956640006,76,71.63152381122761,0.0
2021,MT,3,35-44,0.16677362554393196,91,88.976419673533,0.0
2021,MT,4,45-54,0.23526229479352134,75,72.25315360204574,0.0
2021,MT,5,55-64,0.20788464723652975,99,96.79149247967455,0.0
2021,MT,6,65+,0.33229495338698806,122,119.28853399360192,0.0
2021,NC,1,18-24,0.20437462189552902,62,53.63436901306681,1.0
2021,NC,2,25-34,0.1879421700057572,85,74.9899945904665,1.0
2021,NC,3,35-44,0.12051098143919929,86,81.99611141483368,0.0
2021,NC,4,45-54,0.3326738035736603,90,84.14798558080565,0.0
2021,NC,5,55-64,0.2728579461794807,82,79.75481624398813,0.0
2021,NC,6,65+,0.3450534472976255,95,93.74692437325776,0.0
2021,ND,1,18-24,0.1182086239657623,40,36.64323934832932,1.0
2021,ND,2,25-34,0.09538194228034214,93,84.44430350011514,0.4
2021,ND,3,35-44,0.22540816331859945,92,87.25828090549672,0.0
2021,ND,4,45-54,0.27800116474626,78,75.04868897554317,0.0
2021,ND,5,55-64,0.2200479163620849,92,89.80890446236664,0.0
2021,ND,6,65+,0.3204129461332992,105,103.95629346912494,0.0
2021,NE,1,18-24,0.1378713116424545,48,43.9456100924145,1.0
2021,NE,2,25-34,0.1296084339331515,84,79.44217384535663,0.1
2021,NE,3,35-44,0.15490104232638857,85,79.5621734749091,0.0
2021,NE,4,45-54,0.3755771545133637,85,83.49288344475181,0.0
2021,NE,5,55-64,0.20801828496073563,84,83.07371805225328,0.0
2021,NE,6,65+,0.38137244296694195,114,112.77489511574667,0.0
2021,NH,1,18-24,0.06730961984940835,31,30.457122645186487,1.0
2021,NH,2,25-34,0.13881194436523756,76,69.26462223785553,1.0
2021,NH,3,35-44,0.19021182961638144,81,77.8471295201815,1.0
2021,NH,4,45-54,0.27926307396935884,100,93.84492895390372,0.2
2021,NH,5,55-64,0.27137908311907444,103,100.83277060359633,0.0
2021,NH,6,65+,0.340584982944956,109,103.19529455787524,0.0
2021,NJ,1,18-24,0.2240455782580442,58,48.598137931197655,1.0
2021,NJ,2,25-34,0.20550908106881652,84,68.04316010705286,0.1
2021,NJ,3,35-44,0.17017080476438134,88,74.9376263861953,0.0
2021,NJ,4,45-54,0.1701862407409046,83,70.53607913409002,0.0
2021,NJ,5,55-64,0.3203290478009415,87,78.13846850018082,0.0
2021,NJ,6,65+,0.4213881746537681,100,94.14228985140817,0.0
2021,NM,1,18-24,0.09889786602200006,49,44.623436640330794,0.0
2021,NM,2,25-34,0.08952868504370518,90,79.25018289949818,0.0
2021,NM,3,35-44,0.19762806420326556,82,69.68880624341146,0.0
2021,NM,4,45-54,0.13235097289659964,77,66.61302880876472,0.0
2021,NM,5,55-64,0.2705177237165176,90,75.03995632776558,0.0
2021,NM,6,65+,0.3747436154289432,113,96.04964535920199,0.0
2021,NV,1,18-24,0.12932057421990595,55,46.83810889568354,0.0
2021,NV,2,25-34,0.1442841621172095,84,71.26240228956893,0.0
2021,NV,3,35-44,0.17649009849592415,94,77.78241095720658,0.0
2021,NV,4,45-54,0.2692865700966165,79,67.2892704266296,0.0
2021,NV,5,55-64,0.19471276471748092,88,79.93727217927955,0.0
2021,NV,6,65+,0.43172228974867244,101,91.8099594995294,0.0
2021,NY,1,18-24,0.2031916379851221,64,56.535809088996544,1.0
2021,NY,2,25-34,0.20394670775057813,93,79.46539261230137,1.0
2021,NY,3,35-44,0.1589403839178256,81,69.28345273693769,0.9
2021,NY,4,45-54,0.21488998159275632,90,77.86218824160323,0.0
2021,NY,5,55-64,0.3378448023184654,81,74.3748914769653,0.0
2021,NY,6,65+,0.34193497776246423,92,79.89993188099814,0.0
2021,OH,1,18-24,0.040160435849178305,61,56.07130454982024,1.0
2021,OH,2,25-34,0.16238065409398236,82,76.8779933212716,0.1
2021,OH,3,35-44,0.1376697533538209,79,74.69496820065733,0.0
